cue,anexo,nombre_estab,lat,lng,municipio,Provincia,nivel,sector de gestión,Matricula est 5to,coords,zona_id
611487,2,ANEXO Nº1 DE ESCCUELA SECUNDARIA Nº3,-38.822296,-62.689409,Villarino,Buenos Aires,Nivel Secundario,Estatal,11.0,"(-38.822296, -62.689409)",S002118
602413,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""VALENTIN ALSINA""",-34.675149,-58.408488,Lanús,Buenos Aires,Nivel Secundario,Estatal,41.0,"(-34.675149, -58.408488)",S002119
602413,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""VALENTIN ALSINA""",-34.675149,-58.408488,Lanús,Buenos Aires,Nivel Medio,Estatal,12.0,"(-34.675149, -58.408488)",S002119
610246,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""GRAL FRANCISCO RAMIREZ""",-34.712374,-58.383736,Lanús,Buenos Aires,Nivel Secundario,Estatal,171.0,"(-34.712374, -58.383736)",S000073
611850,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 ""ALFONSINA STORNI""",-34.711634,-58.383349,Lanús,Buenos Aires,Nivel Secundario,Estatal,92.0,"(-34.711634000000004, -58.383349)",S000073
610216,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 4,-34.699784,-58.398995,Lanús,Buenos Aires,Nivel Secundario,Estatal,64.0,"(-34.699784, -58.39899499999999)",S000441
610216,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 4,-34.699784,-58.398995,Lanús,Buenos Aires,Nivel Medio,Estatal,13.0,"(-34.699784, -58.39899499999999)",S000441
607301,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""MARIANO MORENO""",-34.737247,-58.37194,Lanús,Buenos Aires,Nivel Secundario,Estatal,53.0,"(-34.737246999999996, -58.37194)",S000442
607301,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""MARIANO MORENO""",-34.737247,-58.37194,Lanús,Buenos Aires,Nivel Medio,Estatal,25.0,"(-34.737246999999996, -58.37194)",S000442
602826,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,-34.679888,-58.426441,Lanús,Buenos Aires,Nivel Secundario,Estatal,87.0,"(-34.679888, -58.426441000000004)",S000039
611602,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,-34.699786,-58.385507,Lanús,Buenos Aires,Nivel Secundario,Estatal,76.0,"(-34.699785999999996, -58.385507)",S000156
611530,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº8 ""CNEL. LUIS PIEDRA BUENA""",-34.716137,-58.384852,Lanús,Buenos Aires,Nivel Secundario,Estatal,227.0,"(-34.716136999999996, -58.384852)",S000443
611530,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº8 ""CNEL. LUIS PIEDRA BUENA""",-34.716137,-58.384852,Lanús,Buenos Aires,Nivel Medio,Estatal,7.0,"(-34.716136999999996, -58.384852)",S000443
608660,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº9 ""DR. HONORIO PUEYRREDON""",-34.673156,-58.414842,Lanús,Buenos Aires,Nivel Secundario,Estatal,73.0,"(-34.673156, -58.41484200000001)",S000444
602786,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº10 ""HEROES DE MALVINAS""",-34.723519,-58.402055,Lanús,Buenos Aires,Nivel Secundario,Estatal,54.0,"(-34.723519, -58.402055000000004)",S000445
602786,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº10 ""HEROES DE MALVINAS""",-34.723519,-58.402055,Lanús,Buenos Aires,Nivel Medio,Estatal,13.0,"(-34.723519, -58.402055000000004)",S000445
607662,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº11 ""GRAL. MARTIN MIGUEL DE GÜEMES""",-34.73422,-58.352521,Lanús,Buenos Aires,Nivel Secundario,Estatal,103.0,"(-34.73422, -58.352520999999996)",S000446
607662,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº11 ""GRAL. MARTIN MIGUEL DE GÜEMES""",-34.73422,-58.352521,Lanús,Buenos Aires,Nivel Medio,Estatal,18.0,"(-34.73422, -58.352520999999996)",S000446
607929,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,-34.674086,-58.416291,Lanús,Buenos Aires,Nivel Secundario,Estatal,90.0,"(-34.674085999999996, -58.416291)",S000444
607929,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,-34.674086,-58.416291,Lanús,Buenos Aires,Nivel Medio,Estatal,19.0,"(-34.674085999999996, -58.416291)",S000444
614690,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº16,-34.692823,-58.398878,Lanús,Buenos Aires,Nivel Secundario,Estatal,46.0,"(-34.692823, -58.398878)",S002120
616826,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº17,-34.725503,-58.394289,Lanús,Buenos Aires,Nivel Secundario,Estatal,35.0,"(-34.725503, -58.394289)",S002121
617317,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº18,-34.698759,-58.428748,Lanús,Buenos Aires,Nivel Secundario,Estatal,80.0,"(-34.698759, -58.428748)",S000157
617367,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº19,-34.704918,-58.42526,Lanús,Buenos Aires,Nivel Secundario,Estatal,78.0,"(-34.704918, -58.425259999999994)",S002122
617622,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº20,-34.712874,-58.352531,Lanús,Buenos Aires,Nivel Secundario,Estatal,60.0,"(-34.712874, -58.352531000000006)",S000447
618492,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº21,-34.716092,-58.41863,Lanús,Buenos Aires,Nivel Secundario,Estatal,31.0,"(-34.716091999999996, -58.41863000000001)",S000448
617612,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº22 ""TEATRO ABIERTO""",-34.713199,-58.373768,Lanús,Buenos Aires,Nivel Secundario,Estatal,43.0,"(-34.713198999999996, -58.373768000000005)",S000074
617614,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº23,-34.685793,-58.411123,Lanús,Buenos Aires,Nivel Secundario,Estatal,47.0,"(-34.685793, -58.411122999999996)",S002123
617804,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº24,-34.714551,-58.380238,Lanús,Buenos Aires,Nivel Secundario,Estatal,41.0,"(-34.714551, -58.380238)",S000449
617806,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº25,-34.704025,-58.43427,Lanús,Buenos Aires,Nivel Secundario,Estatal,36.0,"(-34.704025, -58.43427)",S000450
617624,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº26,-34.734045,-58.36061,Lanús,Buenos Aires,Nivel Secundario,Estatal,54.0,"(-34.734045, -58.36061)",S002124
617621,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº27,-34.726115,-58.410012,Lanús,Buenos Aires,Nivel Secundario,Estatal,51.0,"(-34.726115, -58.410012)",S002125
617791,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº28,-34.71127,-58.383302,Lanús,Buenos Aires,Nivel Secundario,Estatal,54.0,"(-34.71127, -58.383302)",S000073
617818,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº29,-34.688736,-58.406356,Lanús,Buenos Aires,Nivel Secundario,Estatal,46.0,"(-34.688736, -58.406356)",S000451
617613,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº30,-34.676275,-58.40432,Lanús,Buenos Aires,Nivel Secundario,Estatal,41.0,"(-34.676275, -58.40432)",S002126
617618,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº31,-34.703287,-58.375323,Lanús,Buenos Aires,Nivel Secundario,Estatal,36.0,"(-34.703286999999996, -58.375323)",S002127
617684,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº32,-34.710277,-58.354843,Lanús,Buenos Aires,Nivel Secundario,Estatal,39.0,"(-34.710277000000005, -58.354843)",S000452
617803,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº33,-34.663256,-58.416947,Lanús,Buenos Aires,Nivel Secundario,Estatal,33.0,"(-34.663256, -58.416947)",S002128
617816,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº34,-34.704215,-58.433615,Lanús,Buenos Aires,Nivel Secundario,Estatal,36.0,"(-34.704215000000005, -58.433615)",S000450
617266,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº35,-34.7085,-58.394921,Lanús,Buenos Aires,Nivel Secundario,Estatal,47.0,"(-34.7085, -58.394921)",S000453
617821,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº36,-34.721735,-58.354976,Lanús,Buenos Aires,Nivel Secundario,Estatal,38.0,"(-34.721734999999995, -58.354976)",S002129
617620,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº37,-34.723892,-58.341647,Lanús,Buenos Aires,Nivel Secundario,Estatal,39.0,"(-34.723892, -58.341646999999995)",S002130
617809,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº38,-34.692077,-58.416396,Lanús,Buenos Aires,Nivel Secundario,Estatal,38.0,"(-34.692077000000005, -58.416396)",S000454
617813,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº39,-34.733557,-58.399104,Lanús,Buenos Aires,Nivel Secundario,Estatal,29.0,"(-34.733557, -58.399104)",S002131
617815,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº40,-34.722284,-58.344641,Lanús,Buenos Aires,Nivel Secundario,Estatal,31.0,"(-34.722284, -58.344641)",S002132
617807,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº41,-34.707189,-58.407314,Lanús,Buenos Aires,Nivel Secundario,Estatal,32.0,"(-34.707189, -58.407314)",S002133
617822,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº42,-34.732412,-58.341155,Lanús,Buenos Aires,Nivel Secundario,Estatal,23.0,"(-34.732412, -58.34115500000001)",S002134
617808,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº43,-34.714513,-58.404994,Lanús,Buenos Aires,Nivel Secundario,Estatal,25.0,"(-34.714513000000004, -58.404993999999995)",S002135
617824,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº44,-34.723906,-58.415828,Lanús,Buenos Aires,Nivel Secundario,Estatal,31.0,"(-34.723906, -58.415828000000005)",S002136
618367,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº45,-34.731864,-58.385599,Lanús,Buenos Aires,Nivel Secundario,Estatal,19.0,"(-34.731864, -58.385599)",S002137
617302,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°46,-34.724713,-58.367388,Lanús,Buenos Aires,Nivel Secundario,Estatal,23.0,"(-34.724713, -58.367388)",S002138
617615,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 47,-34.69497,-58.40641,Lanús,Buenos Aires,Nivel Secundario,Estatal,34.0,"(-34.69497, -58.40641)",S002139
617617,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°48,-34.701732,-58.407307,Lanús,Buenos Aires,Nivel Secundario,Estatal,36.0,"(-34.701732, -58.407306999999996)",S000455
617800,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°49,-34.705869,-58.386243,Lanús,Buenos Aires,Nivel Secundario,Estatal,29.0,"(-34.705869, -58.38624300000001)",S002140
617798,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 50,-34.673237,-58.395901,Lanús,Buenos Aires,Nivel Secundario,Estatal,23.0,"(-34.673237, -58.395901)",S002141
617819,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°51,-34.705133,-58.4153,Lanús,Buenos Aires,Nivel Secundario,Estatal,23.0,"(-34.705133000000004, -58.4153)",S000158
617802,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°52,-34.684809,-58.39981,Lanús,Buenos Aires,Nivel Secundario,Estatal,32.0,"(-34.684809, -58.399809999999995)",S002142
610216,1,EXTENSIÓN I DE LA ESCUELA DE EDUCACIÓN SECUNDARIA N° 4,-34.700054,-58.396201,Lanús,Buenos Aires,Nivel Secundario,Estatal,23.0,"(-34.700053999999994, -58.396201)",S000441
602826,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,-34.678806,-58.425134,Lanús,Buenos Aires,Nivel Medio,Estatal,12.0,"(-34.678806, -58.425134)",S000039
614690,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº16,-34.701075,-58.39104,Lanús,Buenos Aires,Nivel Secundario,Estatal,22.0,"(-34.701075, -58.391040000000004)",S002143
617803,1,ANEXO Nº1 DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº33,-34.670288,-58.422239,Lanús,Buenos Aires,Nivel Secundario,Estatal,17.0,"(-34.670288, -58.422239000000005)",S002144
607131,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""ING LUIS LUIGGI""",-38.877687,-62.071174,Coronel Rosales,Buenos Aires,Nivel Secundario,Estatal,69.0,"(-38.877687, -62.071174)",S002145
607131,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""ING LUIS LUIGGI""",-38.877687,-62.071174,Coronel Rosales,Buenos Aires,Nivel Medio,Estatal,19.0,"(-38.877687, -62.071174)",S002145
607393,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""FERMIN GONZALEZ ANCALAO""",-38.859652,-62.085721,Coronel Rosales,Buenos Aires,Nivel Secundario,Estatal,67.0,"(-38.859652000000004, -62.085721)",S002146
607393,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""FERMIN GONZALEZ ANCALAO""",-38.859652,-62.085721,Coronel Rosales,Buenos Aires,Nivel Medio,Estatal,16.0,"(-38.859652000000004, -62.085721)",S002146
611951,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""BENITO ANGEL FACETTI""",-38.887226,-62.077884,Coronel Rosales,Buenos Aires,Nivel Secundario,Estatal,150.0,"(-38.887226, -62.077884)",S000456
611951,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""BENITO ANGEL FACETTI""",-38.887226,-62.077884,Coronel Rosales,Buenos Aires,Nivel Medio,Estatal,22.0,"(-38.887226, -62.077884)",S000456
619851,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,-38.866935,-62.058295,Coronel Rosales,Buenos Aires,Nivel Secundario,Estatal,24.0,"(-38.866935, -62.058294999999994)",S002147
620435,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,-38.810067,-62.104705,Coronel Rosales,Buenos Aires,Nivel Secundario,Estatal,17.0,"(-38.810067, -62.104705)",S002148
617628,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,-38.88731,-62.079216,Coronel Rosales,Buenos Aires,Nivel Secundario,Estatal,19.0,"(-38.88731, -62.079216)",S000456
618064,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,-38.877528,-62.078818,Coronel Rosales,Buenos Aires,Nivel Secundario,Estatal,25.0,"(-38.877528000000005, -62.078818000000005)",S002149
618790,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,-38.895096,-62.065898,Coronel Rosales,Buenos Aires,Nivel Secundario,Estatal,21.0,"(-38.895096, -62.065898)",S002150
619852,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº11,-38.877794,-62.057036,Coronel Rosales,Buenos Aires,Nivel Secundario,Estatal,16.0,"(-38.877794, -62.057036)",S002151
619854,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,-38.867377,-62.075404,Coronel Rosales,Buenos Aires,Nivel Secundario,Estatal,17.0,"(-38.867377000000005, -62.075404000000006)",S002152
619853,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,-38.850172,-62.08912,Coronel Rosales,Buenos Aires,Nivel Secundario,Estatal,24.0,"(-38.850172, -62.089119999999994)",S002153
617280,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº14,-38.890384,-62.090485,Coronel Rosales,Buenos Aires,Nivel Secundario,Estatal,24.0,"(-38.890384000000005, -62.090485)",S002154
620266,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº15,-38.869779,-62.083814,Coronel Rosales,Buenos Aires,Nivel Secundario,Estatal,19.0,"(-38.869779, -62.083814000000004)",S002155
604879,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""RAUL SCALABRINI ORTIZ""",-34.866886,-57.882149,Berisso,Buenos Aires,Nivel Secundario,Estatal,134.0,"(-34.866886, -57.882149)",S002156
604879,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""RAUL SCALABRINI ORTIZ""",-34.866886,-57.882149,Berisso,Buenos Aires,Nivel Medio,Estatal,55.0,"(-34.866886, -57.882149)",S002156
609016,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""PERITO FRANCISCO P. MORENO""",-34.877538,-57.85178,Berisso,Buenos Aires,Nivel Secundario,Estatal,83.0,"(-34.877538, -57.851780000000005)",S002157
609016,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""PERITO FRANCISCO P. MORENO""",-34.877538,-57.85178,Berisso,Buenos Aires,Nivel Medio,Estatal,37.0,"(-34.877538, -57.851780000000005)",S002157
614962,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-34.905902,-57.926154,Berisso,Buenos Aires,Nivel Secundario,Estatal,70.0,"(-34.905902000000005, -57.926154000000004)",S002158
614962,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-34.905902,-57.926154,Berisso,Buenos Aires,Nivel Medio,Estatal,8.0,"(-34.905902000000005, -57.926154000000004)",S002158
617845,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,-34.925752,-57.893208,Berisso,Buenos Aires,Nivel Secundario,Estatal,31.0,"(-34.925752, -57.893207999999994)",S002159
617836,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,-34.883729,-57.890182,Berisso,Buenos Aires,Nivel Secundario,Estatal,25.0,"(-34.883728999999995, -57.890181999999996)",S000457
617833,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº6 ""MONSEÑOR ENRIQUE ANGELELLI""",-34.861161,-57.89029,Berisso,Buenos Aires,Nivel Secundario,Estatal,17.0,"(-34.861160999999996, -57.89029)",S002160
620547,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,-34.957575,-57.818005,Berisso,Buenos Aires,Nivel Secundario,Estatal,23.0,"(-34.957575, -57.81800500000001)",S002161
617830,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,-34.873527,-57.864712,Berisso,Buenos Aires,Nivel Secundario,Estatal,71.0,"(-34.873527, -57.864712)",S002162
617268,0,ESCUELA DE EDUCACION SECUNDARIA Nº9,-34.880965,-57.869722,Berisso,Buenos Aires,Nivel Secundario,Estatal,44.0,"(-34.880965, -57.869721999999996)",S002163
617829,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 10,-34.880621,-57.857739,Berisso,Buenos Aires,Nivel Secundario,Estatal,20.0,"(-34.880621000000005, -57.857739)",S002164
617832,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 11,-34.884133,-57.898368,Berisso,Buenos Aires,Nivel Secundario,Estatal,22.0,"(-34.884133, -57.898368000000005)",S002165
617828,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 12,-34.873999,-57.878983,Berisso,Buenos Aires,Nivel Secundario,Estatal,33.0,"(-34.873999, -57.878983)",S002166
617630,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,-34.930528,-57.884853,Berisso,Buenos Aires,Nivel Secundario,Estatal,38.0,"(-34.930528, -57.884853)",S002167
610268,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""GENERAL ENRIQUE MOSCONI""",-34.857748,-57.913191,Ensenada,Buenos Aires,Nivel Secundario,Estatal,86.0,"(-34.857748, -57.913191000000005)",S002168
610268,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""GENERAL ENRIQUE MOSCONI""",-34.857748,-57.913191,Ensenada,Buenos Aires,Nivel Medio,Estatal,47.0,"(-34.857748, -57.913191000000005)",S002168
610258,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""SANTIAGO DE LINIERS""",-34.81399,-57.978688,Ensenada,Buenos Aires,Nivel Secundario,Estatal,53.0,"(-34.813990000000004, -57.978688)",S002169
610258,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""SANTIAGO DE LINIERS""",-34.81399,-57.978688,Ensenada,Buenos Aires,Nivel Medio,Estatal,19.0,"(-34.813990000000004, -57.978688)",S002169
617843,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-34.884395,-57.95595,Ensenada,Buenos Aires,Nivel Secundario,Estatal,9.0,"(-34.884395, -57.95595)",S002170
618493,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,-34.895542,-57.935754,Ensenada,Buenos Aires,Nivel Secundario,Estatal,23.0,"(-34.895542, -57.935754)",S002171
617842,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,-34.876985,-57.915419,Ensenada,Buenos Aires,Nivel Secundario,Estatal,10.0,"(-34.876985, -57.91541899999999)",S002172
617841,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,-34.863562,-57.917543,Ensenada,Buenos Aires,Nivel Secundario,Estatal,15.0,"(-34.863562, -57.917543)",S002173
617840,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,-34.83827,-57.943131,Ensenada,Buenos Aires,Nivel Secundario,Estatal,23.0,"(-34.83827, -57.94313100000001)",S002174
617297,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,-34.857884,-57.9082,Ensenada,Buenos Aires,Nivel Secundario,Estatal,77.0,"(-34.857884000000006, -57.9082)",S000159
617261,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,-34.864863,-57.900163,Ensenada,Buenos Aires,Nivel Secundario,Estatal,40.0,"(-34.864863, -57.900163)",S002175
617843,1,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-34.889145,-57.942873,Ensenada,Buenos Aires,Nivel Secundario,Estatal,12.0,"(-34.889145, -57.942873)",S002176
611908,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""MANUEL BELGRANO""",-38.349461,-59.608699,San Cayetano,Buenos Aires,Nivel Secundario,Estatal,51.0,"(-38.349461, -59.608699)",S002177
611908,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""MANUEL BELGRANO""",-38.349461,-59.608699,San Cayetano,Buenos Aires,Nivel Medio,Estatal,10.0,"(-38.349461, -59.608699)",S002177
608303,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-34.420945,-58.749338,Escobar,Buenos Aires,Nivel Secundario,Estatal,102.0,"(-34.420945, -58.749338)",S002178
608303,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-34.420945,-58.749338,Escobar,Buenos Aires,Nivel Medio,Estatal,17.0,"(-34.420945, -58.749338)",S002178
610155,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""FRAY LUIS BELTRAN""",-34.385544,-58.826456,Escobar,Buenos Aires,Nivel Secundario,Estatal,76.0,"(-34.385544, -58.82645600000001)",S000458
610155,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""FRAY LUIS BELTRAN""",-34.385544,-58.826456,Escobar,Buenos Aires,Nivel Medio,Estatal,34.0,"(-34.385544, -58.82645600000001)",S000458
607099,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-34.338007,-58.776846,Escobar,Buenos Aires,Nivel Secundario,Estatal,84.0,"(-34.338007, -58.776846)",S002179
607099,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-34.338007,-58.776846,Escobar,Buenos Aires,Nivel Medio,Estatal,34.0,"(-34.338007, -58.776846)",S002179
610963,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 ""ALICIA MOREAU DE JUSTO""",-34.388097,-58.738126,Escobar,Buenos Aires,Nivel Secundario,Estatal,93.0,"(-34.388096999999995, -58.738126)",S000160
610963,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 ""ALICIA MOREAU DE JUSTO""",-34.388097,-58.738126,Escobar,Buenos Aires,Nivel Medio,Estatal,24.0,"(-34.388096999999995, -58.738126)",S000160
618386,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,-34.356931,-58.804819,Escobar,Buenos Aires,Nivel Secundario,Estatal,55.0,"(-34.356931, -58.804818999999995)",S002180
617296,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº7 ""MARIANO MORENO""",-34.419333,-58.752533,Escobar,Buenos Aires,Nivel Secundario,Estatal,40.0,"(-34.419333, -58.75253299999999)",S002181
617643,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,-34.403692,-58.735761,Escobar,Buenos Aires,Nivel Secundario,Estatal,105.0,"(-34.403692, -58.735761)",S002182
617641,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº9 ""GENERAL JOSE DE SAN MARTIN""",-34.399708,-58.771837,Escobar,Buenos Aires,Nivel Secundario,Estatal,68.0,"(-34.399708000000004, -58.771837)",S000459
620267,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,-34.309774,-58.818683,Escobar,Buenos Aires,Nivel Secundario,Estatal,23.0,"(-34.309774, -58.81868299999999)",S002183
620271,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº11 ""CARLOS FUENTEALBA""",-34.43505,-58.752017,Escobar,Buenos Aires,Nivel Secundario,Estatal,43.0,"(-34.43505, -58.752017)",S002184
618791,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,-34.322347,-58.850632,Escobar,Buenos Aires,Nivel Secundario,Estatal,35.0,"(-34.322347, -58.850632)",S000460
618791,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,-34.322347,-58.850632,Escobar,Buenos Aires,Nivel Medio,Estatal,9.0,"(-34.322347, -58.850632)",S000460
620268,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,-34.415055,-58.76774,Escobar,Buenos Aires,Nivel Secundario,Estatal,62.0,"(-34.415054999999995, -58.76774)",S000461
617299,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº14,-34.395702,-58.754,Escobar,Buenos Aires,Nivel Secundario,Estatal,45.0,"(-34.395702, -58.754)",S002185
617639,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº15,-34.400001,-58.777086,Escobar,Buenos Aires,Nivel Secundario,Estatal,67.0,"(-34.400001, -58.777086)",S002186
617635,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº16 ""HÉROES Y CAÍDOS EN MALVINAS""",-34.385146,-58.745045,Escobar,Buenos Aires,Nivel Secundario,Estatal,61.0,"(-34.385146, -58.745045)",S002187
622846,0,ESCULEA SECUNDARIA Nº17,-34.299673,-58.719713,Escobar,Buenos Aires,Nivel Secundario,Estatal,9.0,"(-34.299673, -58.719713)",S002188
618792,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº18,-34.347312,-58.800487,Escobar,Buenos Aires,Nivel Secundario,Estatal,50.0,"(-34.347312, -58.800487)",S000040
619855,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº19,-34.338454,-58.80703,Escobar,Buenos Aires,Nivel Secundario,Estatal,36.0,"(-34.338454, -58.807030000000005)",S002189
618793,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº20,-34.355324,-58.813563,Escobar,Buenos Aires,Nivel Secundario,Estatal,31.0,"(-34.355323999999996, -58.813563)",S002190
618963,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº21,-34.344233,-58.794047,Escobar,Buenos Aires,Nivel Secundario,Estatal,60.0,"(-34.344233, -58.794047)",S000075
