zona_id,lat,lng
S00793,-34.905545,-58.396141
S00794,-34.787885,-58.332283
S00795,-34.781995,-58.346982
S00796,-34.78207,-58.338605
S00797,-34.779721,-58.331384
S00798,-34.869147,-58.407342
S00799,-34.796463,-58.324749
S00800,-34.814344,-58.333856
S00801,-34.7796,-58.351727
S00802,-34.889732,-58.395958
S00803,-34.800157,-58.396029
S00804,-34.860928,-58.383677
S00805,-34.787461,-58.343326
S00806,-34.771448,-58.335709
S00807,-34.890275,-58.362153
S00808,-34.791738,-58.323089
S00809,-34.829875,-58.419453
S00810,-34.685449,-58.369186
S00811,-34.673192,-58.387061
S00812,-34.663285,-58.379353
S00813,-34.691271,-58.374461
S00814,-34.718306,-58.339971
S00815,-34.695525,-58.327413
S00816,-34.691144,-58.303152
S00817,-34.6744,-58.361666
S00818,-34.674761,-58.338898
S00819,-34.714621,-58.320958
S00820,-34.655212,-58.343052
S00821,-34.704846,-58.348156
S00822,-34.641968,-58.352166
S00823,-34.722662,-58.330283
S00824,-34.709797,-58.341878
S00825,-34.653822,-58.362705
S00826,-34.687523,-58.328901
S00827,-34.683869,-58.372404
S00828,-34.701981,-58.341588
S00829,-34.709463,-58.337848
S00830,-34.694459,-58.359122
S00831,-34.691412,-58.323948
S00832,-37.159003,-58.487883
S00833,-36.558352,-58.533476
S00834,-37.226392,-58.759934
S00835,-37.15271,-58.478629
S00836,-37.154796,-58.493002
S00837,-37.103889,-58.066863
S00838,-37.157957,-58.48239
S00839,-37.142184,-58.522787
S00840,-36.381847,-59.501969
S00841,-37.311897,-59.983048
S00842,-36.781902,-59.862793
S00843,-37.005891,-59.755308
S00844,-36.762977,-59.847305
S00845,-36.783838,-59.846481
S00846,-36.791976,-59.864911
S00847,-36.786363,-59.832445
S00848,-36.74453,-59.90488
S00849,-36.83105,-59.623863
S00850,-36.793712,-59.869814
S00851,-36.791947,-59.852469
S00852,-36.810263,-59.822326
S00853,-38.775615,-62.270426
S00854,-38.723314,-62.246827
S00855,-38.711995,-62.278456
S00856,-38.485752,-61.891799
S00857,-38.728023,-62.298308
S00858,-38.721314,-62.387278
S00859,-38.736055,-62.253484
S00860,-38.696989,-62.219595
S00861,-38.704666,-62.25215
S00862,-38.730299,-62.227067
S00863,-38.746533,-62.163499
S00864,-38.683535,-62.296252
S00865,-38.695182,-62.295408
S00866,-38.709613,-62.302231
S00867,-38.692829,-62.299631
S00868,-38.698364,-62.27068
S00869,-38.748482,-62.285862
S00870,-38.717845,-62.286445
S00871,-38.717155,-62.19097
S00872,-38.719004,-62.25581
S00873,-38.713804,-62.324431
S00874,-38.707334,-62.282695
S00875,-38.691861,-62.342804
S00876,-38.742162,-62.231752
S00877,-38.717978,-62.300721
S00878,-38.752976,-62.176681
S00879,-38.702134,-62.255841
S00880,-38.672047,-62.29781
S00881,-38.010312,-58.355335
S00882,-37.85869,-58.256047
S00883,-37.72082,-58.37645
S00884,-37.857797,-57.967348
S00885,-37.847695,-58.268813
S00886,-37.83135,-58.274105
S00887,-37.88974,-58.309151
S00888,-37.846614,-58.245802
S00889,-37.853915,-58.252477
S00890,-37.574777,-58.616967
S00891,-37.939705,-58.325735
S00892,-37.851571,-58.259228
S00893,-37.816897,-58.216785
S00894,-33.907932,-59.390218
S00895,-33.809692,-59.4992
S00896,-33.822719,-59.515069
S00897,-33.814249,-59.50183
S00898,-33.759046,-59.377362
S00899,-33.817785,-59.515685
S00900,-33.812356,-59.516472
S00901,-33.907713,-59.238336
S00902,-34.060208,-59.560046
S00903,-34.032664,-60.155821
S00904,-34.057671,-60.116108
S00905,-34.078858,-60.091844
S00906,-34.060447,-60.083605
S00907,-33.928537,-60.035803
S00908,-36.511051,-61.556956
S00909,-36.235575,-61.114814
S00910,-36.430887,-61.421673
S00911,-36.22281,-61.123425
S00912,-36.218472,-61.103802
S00913,-36.229373,-61.12285
S00914,-36.424831,-61.231872
S00915,-35.999306,-60.852567
S00916,-36.225521,-61.112832
S00917,-36.203906,-61.147341
S00918,-34.770097,-60.694893
S00919,-35.114664,-60.490339
S00920,-35.125164,-60.483872
S00921,-35.122867,-60.49304
S00922,-35.323506,-60.519971
S00923,-35.112191,-60.504672
S00924,-34.910364,-60.535028
S00925,-35.127726,-60.474276
S00926,-35.0727,-60.415167
S00927,-35.276309,-58.198179
S00928,-35.185684,-57.950442
S00929,-35.325558,-58.050831
S00930,-35.070598,-58.165611
S00931,-35.163284,-58.223666
S00932,-35.10266,-58.279713
S00933,-35.136491,-58.055386
S00934,-34.163698,-58.97723
S00935,-34.173803,-58.95259
S00936,-34.192898,-58.943805
S00937,-34.286127,-58.908512
S00938,-34.185832,-58.951783
S00939,-34.158201,-59.003418
S00940,-34.253136,-58.91681
S00941,-34.266038,-58.966368
S00942,-34.178593,-58.977084
S00943,-34.230557,-58.90598
S00944,-34.214105,-58.925797
S00945,-34.19702,-58.945122
S00946,-34.200466,-58.83102
S00947,-34.166699,-58.954219
S00948,-34.186971,-58.964259
S00949,-34.205586,-58.937891
S00950,-34.175467,-58.967405
S00951,-34.15739,-58.964549
S00952,-34.196838,-58.96319
S00953,-34.180024,-58.953368
S00954,-34.051745,-58.748918
S00955,-35.0629,-58.753014
S00956,-35.042762,-58.768953
S00957,-34.953688,-58.73554
S00958,-34.938478,-58.731352
S00959,-35.297729,-58.594129
S00960,-35.125042,-58.892203
S00961,-35.05121,-58.754376
S00962,-34.945728,-58.624184
S00963,-34.938827,-58.609436
S00964,-35.039999,-58.738125
S00965,-35.019459,-58.722115
S00966,-35.072692,-58.863784
S00967,-34.964216,-58.652948
S00968,-35.046597,-58.761738
S00969,-34.997999,-58.686803
S00970,-35.174308,-58.878092
S00971,-35.917119,-61.530711
S00972,-35.617099,-61.363861
S00973,-35.622207,-61.360423
S00974,-35.92541,-61.258488
S00975,-35.6227,-61.354548
S00976,-35.879984,-61.160842
S00977,-35.476707,-61.494682
S00978,-35.395589,-62.41609
S00979,-35.43711,-62.728604
S00980,-35.196109,-62.771546
S00981,-35.393832,-62.422591
S00982,-35.637585,-62.196732
S00983,-35.346965,-62.225831
S00984,-34.391128,-59.826309
S00985,-34.46933,-60.00245
S00986,-34.377277,-59.831695
S00987,-34.386411,-59.813507
S00988,-36.304744,-62.199816
S00989,-36.599079,-61.745796
S00990,-36.673215,-61.919869
S00991,-36.599641,-61.755814
S00992,-36.884439,-61.488484
S00993,-36.595837,-61.747314
S00994,-36.09237,-57.805821
S00995,-35.976124,-57.450487
S00996,-33.900035,-61.104672
S00997,-33.893541,-61.110294
S00998,-33.652933,-60.893499
S00999,-33.914877,-60.939982
S01000,-38.74286,-60.608272
S01001,-38.716221,-61.282947
S01002,-38.67801,-61.084865
S01003,-38.620947,-60.881983
S01004,-37.973163,-61.366105
S01005,-37.983662,-61.337767
S01006,-37.999497,-61.346615
S01007,-37.966042,-61.368396
S01008,-37.558862,-61.876574
S01009,-37.48666,-61.919812
S01010,-37.821605,-61.807597
S01011,-37.464268,-61.936415
S01012,-37.460698,-61.910422
S01013,-37.22256,-62.163013
S01014,-37.460467,-61.939401
S01015,-37.455659,-61.943047
S01016,-37.510143,-61.921194
S01017,-34.640778,-60.470658
S01018,-34.612219,-60.067562
S01019,-34.662986,-60.483418
S01020,-34.633515,-60.46665
S01021,-34.587819,-60.484171
S01022,-34.6433,-60.463206
S01023,-34.606059,-60.072124
S01024,-34.63891,-60.475612
S01025,-34.585893,-60.700753
S01026,-34.695134,-60.472066
S01027,-34.665111,-60.441214
S01028,-34.622932,-60.407834
S01029,-34.627389,-60.477039
S01030,-35.576388,-58.016326
S01031,-35.577001,-58.004833
S01032,-35.567656,-58.015663
S01033,-35.572803,-58.013907
S01034,-35.562694,-58.013748
S01035,-35.558099,-57.993712
S01036,-35.585582,-57.977762
S01037,-35.769271,-58.069694
S01038,-35.57248,-57.969219
S01039,-35.620338,-57.67787
S01040,-35.094223,-59.772669
S01041,-34.903277,-60.02675
S01042,-34.913068,-59.99934
S01043,-34.908444,-60.020689
S01044,-34.885273,-60.006015
S01045,-34.905686,-60.007399
S01046,-35.087753,-59.924602
S01047,-34.839144,-59.86708
S01048,-34.85392,-60.073024
S01049,-36.31854,-57.672008
S01050,-36.325352,-57.677585
S01051,-36.3163,-57.678686
S01052,-34.814793,-58.458714
S01053,-34.785194,-58.48971
S01054,-34.817677,-58.439346
S01055,-34.841405,-58.438629
S01056,-34.833173,-58.47376
S01057,-34.811582,-58.497687
S01058,-34.784792,-58.519872
S01059,-34.767747,-58.480131
S01060,-34.822482,-58.486847
S01061,-34.84475,-58.473198
S01062,-34.812276,-58.488516
S01063,-34.847617,-58.465206
S01064,-34.796271,-58.477396
S01065,-34.862021,-58.502136
S01066,-34.737704,-58.502531
S01067,-34.785174,-58.47131
S01068,-34.819702,-58.450349
S01069,-34.846587,-58.448161
S01070,-34.852129,-58.482158
S01071,-34.79356,-58.45375
S01072,-34.777197,-58.494051
S01073,-34.752766,-58.482999
S01074,-34.836609,-58.490959
S01075,-34.849083,-58.453967
S01076,-34.331975,-58.985693
S01077,-34.323712,-58.993838
S01078,-34.279156,-59.102507
S01079,-34.287864,-59.105477
S01080,-34.325171,-59.076931
S01081,-34.382794,-59.012742
S01082,-34.266498,-59.263494
S01083,-34.378027,-59.044283
S01084,-34.814133,-58.273192
S01085,-34.83557,-58.281449
S01086,-34.808006,-58.238031
S01087,-34.788846,-58.277841
S01088,-34.80687,-58.266461
S01089,-34.805583,-58.257922
S01090,-34.843942,-58.283332
S01091,-34.798474,-58.316434
S01092,-34.833201,-58.294882
S01093,-34.840171,-58.231964
S01094,-34.824128,-58.195852
S01095,-34.827773,-58.271071
S01096,-34.872641,-58.19228
S01097,-34.825987,-58.241543
S01098,-34.867762,-58.189201
S01099,-34.813865,-58.283786
S01100,-34.782151,-58.293255
S01101,-34.812868,-58.240474
S01102,-34.832448,-58.268052
S01103,-34.799019,-58.25528
S01104,-34.795761,-58.294304
S01105,-34.835329,-58.235931
S01106,-34.804548,-58.327925
S01107,-34.815661,-58.230821
S01108,-34.821612,-58.280732
S01109,-34.801524,-58.29364
S01110,-34.820041,-58.294229
S01111,-34.838101,-58.20751
S01112,-34.805491,-58.301696
S01113,-34.799747,-58.320735
S01114,-34.842784,-58.264415
S01115,-34.797444,-58.307034
S01116,-34.812501,-58.29746
S01117,-34.780312,-58.28675
S01118,-34.806791,-58.289003
S01119,-34.796507,-58.272487
S01120,-34.901947,-58.252056
S01121,-34.793698,-58.259726
S01122,-34.82126,-58.257571
S01123,-34.845127,-58.25144
S01124,-34.81675,-58.299433
S01125,-34.870522,-58.268108
S01126,-34.775758,-58.278389
S01127,-34.869529,-58.278042
S01128,-34.822437,-58.211643
S01129,-34.812581,-58.225625
S01130,-34.818367,-58.260423
S01131,-34.814371,-58.21559
S01132,-38.264358,-57.847249
S01133,-38.119836,-57.838552
S01134,-38.242682,-57.862995
S01135,-38.275698,-57.862565
S01136,-38.147989,-58.22435
S01137,-38.341061,-57.994773
S01138,-36.032524,-60.017894
S01139,-36.009606,-60.210714
S01140,-34.119056,-61.131968
S01141,-34.20672,-61.354742
S01142,-34.107957,-61.132674
S01143,-34.246602,-61.112158
S01144,-34.309382,-61.301895
S01145,-35.76259,-58.496271
S01146,-35.672655,-58.958878
S01147,-35.753008,-58.485335
S01148,-35.781805,-58.493189
S01149,-35.771295,-58.509475
S01150,-36.637935,-57.793699
S01151,-36.948973,-58.101138
S01152,-37.361747,-61.535074
S01153,-37.734412,-61.319106
S01154,-37.532048,-61.284982
S01155,-37.198564,-61.120084
S01156,-36.408395,-56.94209
S01157,-36.70622,-56.760778
S01158,-36.395003,-56.736866
S01159,-37.001031,-57.146804
S01160,-36.998169,-57.123724
S01161,-37.017246,-57.123451
S01162,-37.261975,-57.209831
S01163,-35.679503,-58.435591
S01164,-35.274666,-58.406061
S01165,-35.518366,-58.30349
S01166,-35.529055,-58.315407
S01167,-34.578013,-62.050607
S01168,-34.79137,-62.203024
S01169,-34.418604,-61.926118
S01170,-34.768592,-61.891712
S01171,-34.770713,-61.901737
S01172,-37.978921,-57.56809
S01173,-38.034738,-57.549371
S01174,-38.013139,-57.551814
S01175,-37.96402,-57.615012
S01176,-38.004385,-57.706438
S01177,-37.996881,-57.634257
S01178,-37.940582,-57.775151
S01179,-37.949993,-57.543789
S01180,-38.092578,-57.563378
S01181,-37.994607,-57.574973
S01182,-38.023625,-57.597243
S01183,-37.892247,-57.605729
S01184,-37.965116,-57.543961
S01185,-37.997237,-57.587018
S01186,-38.01626,-57.606242
S01187,-38.05014,-57.582605
S01188,-38.084926,-57.632296
S01189,-37.973245,-57.589101
S01190,-37.947891,-57.562459
S01191,-38.009463,-57.563922
S01192,-37.973613,-57.690258
S01193,-37.97783,-57.596644
S01194,-38.059933,-57.549387
S01195,-38.111431,-57.608105
S01196,-37.967216,-57.626657
S01197,-38.040071,-57.614891
S01198,-38.045298,-57.590042
S01199,-37.945516,-57.59491
S01200,-37.997851,-57.56613
S01201,-37.904482,-57.784281
S01202,-37.999772,-57.626328
S01203,-37.9697,-57.613854
S01204,-37.958649,-57.623735
S01205,-37.994478,-57.579718
S01206,-37.952004,-57.611538
S01207,-38.03108,-57.59187
S01208,-38.005274,-57.618032
S01209,-38.044037,-57.651466
S01210,-37.950694,-57.577902
S01211,-38.037489,-57.585327
S01212,-37.964164,-57.606631
S01213,-37.984109,-57.578067
S01214,-37.998238,-57.612941
S01215,-37.98069,-57.558843
S01216,-37.914823,-57.773786
S01217,-38.028905,-57.596361
S01218,-37.979006,-57.586331
S01219,-37.965721,-57.555922
S01220,-38.030297,-57.806044
S01221,-37.988085,-57.560888
S01222,-37.995841,-57.615097
S01223,-38.008333,-57.580929
S01224,-38.019507,-57.634514
S01225,-38.013189,-57.588736
S01226,-38.208613,-57.705514
S01227,-38.033228,-57.555239
S01228,-37.984862,-57.568588
S01229,-37.982659,-57.783216
S01230,-34.622783,-58.971252
S01231,-34.596632,-58.966338
S01232,-34.601474,-58.99946
S01233,-34.623267,-58.925426
S01234,-34.631864,-58.887434
S01235,-34.720413,-59.062938
S01236,-34.593236,-58.988036
S01237,-34.579419,-58.53287
S01238,-34.559054,-58.536801
S01239,-34.569855,-58.564847
S01240,-34.557703,-58.594312
S01241,-34.540399,-58.528512
S01242,-34.555007,-58.603155
S01243,-34.532144,-58.586714
S01244,-34.54912,-58.58066
S01245,-34.553637,-58.542092
S01246,-34.53702,-58.567038
S01247,-34.564531,-58.545615
S01248,-34.534102,-58.553536
S01249,-34.55449,-58.522557
S01250,-34.561023,-58.52372
S01251,-34.543891,-58.577227
S01252,-34.557566,-58.573612
S01253,-34.512678,-58.578349
S01254,-34.59206,-58.547629
S01255,-34.544561,-58.531305
S01256,-34.536865,-58.582097
S01257,-34.524562,-58.582017
S01258,-34.577623,-58.53705
S01259,-34.538735,-58.573629
S01260,-34.559532,-58.562802
S01261,-34.516978,-58.577424
S01262,-34.55152,-58.552792
S01263,-34.041989,-59.195584
S01264,-34.099985,-59.014291
S01265,-33.846239,-59.006391
S01266,-34.157804,-59.114716
S01267,-34.081223,-59.041721
S01268,-34.140565,-59.009933
S01269,-34.10868,-59.06007
S01270,-34.087484,-59.174606
S01271,-34.067287,-59.230278
S01272,-34.105644,-59.039283
S01273,-34.098956,-59.035016
S01274,-34.116193,-59.027025
S01275,-34.094314,-59.047164
S01276,-34.089774,-59.036416
S01277,-34.109951,-59.030688
S01278,-34.100031,-59.018764
S01279,-33.990632,-59.183433
S01280,-34.114155,-59.016903
S01281,-35.004552,-61.037754
S01282,-34.894229,-61.004781
S01283,-34.770601,-62.980609
S01284,-34.674377,-63.369623
S01285,-34.41815,-62.961493
S01286,-35.282295,-63.367885
S01287,-35.012647,-63.375624
S01288,-35.039815,-63.021229
S01289,-34.461548,-62.649063
S01290,-34.550849,-63.171092
S01291,-35.039309,-63.012028
S01292,-37.965956,-60.415524
S01293,-38.038113,-60.095522
S01294,-37.82016,-60.483724
S01295,-38.037554,-60.100527
S01296,-38.177618,-59.912344
S01297,-36.80953,-62.241339
S01298,-36.560063,-62.603391
S01299,-37.012297,-62.420692
S01300,-37.673568,-59.39714
S01301,-37.667334,-59.800882
S01302,-37.678433,-59.797995
S01303,-37.575211,-60.137415
S01304,-37.639974,-59.387639
S01305,-34.57064,-60.945002
S01306,-34.761163,-60.841307
S01307,-34.50802,-60.862672
S01308,-34.571773,-60.960539
S01309,-34.599204,-60.939352
S01310,-34.597842,-60.965747
S01311,-34.61635,-60.953219
S01312,-34.574323,-60.938897
S01313,-34.586604,-60.949724
S01314,-34.347231,-61.133278
S01315,-34.579932,-60.951454
S01316,-34.598395,-60.951764
S01317,-34.582484,-60.932631
S01318,-34.58778,-60.956895
S01319,-34.584858,-60.970271
S01320,-34.572359,-61.072676
S01321,-34.584735,-60.942836
S01322,-34.460302,-61.066429
S01323,-34.572246,-60.9093
S01324,-34.576163,-60.947205
S01325,-37.545513,-60.798061
S01326,-37.2278,-60.960164
S01327,-34.466572,-58.649389
S01328,-34.412391,-58.682875
S01329,-34.50369,-58.618799
S01330,-34.41943,-58.603536
S01331,-34.418185,-58.587918
S01332,-34.49385,-58.617685
S01333,-34.381766,-58.559232
S01334,-34.458845,-58.607943
S01335,-34.442397,-58.586146
S01336,-34.358344,-58.686786
S01337,-34.460986,-58.68511
S01338,-34.482431,-58.653302
S01339,-34.455143,-58.614175
S01340,-34.454773,-58.679906
S01341,-34.413235,-58.688257
S01342,-34.434029,-58.666916
S01343,-34.472086,-58.630917
S01344,-34.369135,-58.592783
S01345,-34.457444,-58.652202
S01346,-34.465587,-58.664908
S01347,-34.421876,-58.680506
S01348,-34.405749,-58.713863
S01349,-34.448978,-58.655311
S01350,-34.324624,-58.533639
S01351,-34.44753,-58.609088
S01352,-36.016745,-59.095077
S01353,-34.933678,-58.950567
S01354,-34.828841,-58.941793
S01355,-34.850194,-59.053148
S01356,-34.929335,-58.941302
S01357,-34.519269,-61.39236
S01358,-34.443911,-61.808772
S01359,-34.499312,-61.537863
S01360,-34.439836,-61.847607
S01361,-34.654505,-61.582957
S01362,-35.331635,-61.614409
S01363,-34.988135,-61.773734
S01364,-34.87459,-61.535323
S01365,-34.867546,-61.28863
S01366,-35.1477,-62.241103
S01367,-35.088506,-61.513889
S01368,-37.624078,-58.745304
S01369,-38.168445,-58.777972
S01370,-38.195983,-58.740355
S01371,-38.155091,-58.782331
S01372,-38.328899,-58.345627
S01373,-35.194607,-59.095438
S01374,-35.301411,-59.168345
S01375,-35.148862,-59.086908
S01376,-35.177385,-59.07886
S01377,-35.167089,-59.238481
S01378,-35.063055,-59.0433
S01379,-34.804556,-58.424525
S01380,-34.789848,-58.414601
S01381,-34.74901,-58.350105
S01382,-34.765308,-58.431883
S01383,-34.701055,-58.443212
S01384,-34.750493,-58.371487
S01385,-34.753586,-58.35228
S01386,-34.729043,-58.451533
S01387,-34.760537,-58.448133
S01388,-34.742548,-58.471731
S01389,-34.758144,-58.410795
S01390,-34.742232,-58.482217
S01391,-34.734123,-58.425782
S01392,-34.753531,-58.440526
S01393,-34.782872,-58.39198
S01394,-34.740169,-58.436253
S01395,-34.716665,-58.4705
S01396,-34.725562,-58.474989
S01397,-34.729732,-58.419661
S01398,-34.811039,-58.430046
S01399,-34.78617,-58.421173
S01400,-34.740594,-58.432775
S01401,-34.713779,-58.44727
S01402,-34.769296,-58.38498
S01403,-34.793999,-58.434806
S01404,-34.758022,-58.420785
S01405,-34.771081,-58.432971
S01406,-34.77634,-58.414323
S01407,-34.769529,-58.369651
S01408,-34.748891,-58.393878
S01409,-34.733964,-58.475521
S01410,-34.726681,-58.48008
S01411,-34.701863,-58.438871
S01412,-34.753072,-58.344067
S01413,-34.706864,-58.461351
S01414,-34.771288,-58.36075
S01415,-34.709849,-58.455959
S01416,-34.743028,-58.379912
S01417,-34.764484,-58.40927
S01418,-34.779808,-58.381366
S01419,-34.766222,-58.420502
S01420,-34.807224,-58.420846
S01421,-34.748417,-58.443751
S01422,-34.569481,-59.180917
S01423,-34.502038,-59.07074
S01424,-34.489426,-59.217836
S01425,-34.568639,-59.133066
S01426,-34.427951,-59.128074
S01427,-34.57179,-59.113509
S01428,-34.544592,-59.144048
S01429,-34.55998,-59.082334
S01430,-34.592141,-59.058246
S01431,-34.547796,-59.104558
S01432,-34.601483,-59.173539
S01433,-34.625768,-59.254714
S01434,-34.555908,-59.203838
S01435,-34.5475,-59.123528
S01436,-34.57724,-59.117018
S01437,-34.483615,-59.221199
S01438,-34.568728,-59.117212
S01439,-35.082018,-57.511245
S01440,-35.266896,-57.572362
S01441,-35.009878,-57.692824
S01442,-35.023576,-57.53456
S01443,-35.080919,-57.741475
S01444,-35.081471,-57.51821
S01445,-35.081593,-57.502378
S01446,-35.052087,-57.688089
S01447,-35.070449,-57.512717
S01448,-35.065854,-57.536044
S01449,-35.12875,-57.649555
S01450,-35.229497,-57.716206
S01451,-36.855408,-57.873537
S01452,-36.868969,-57.877308
S01453,-37.083987,-57.8287
S01454,-36.712941,-57.587825
S01455,-34.296311,-60.254695
S01456,-34.291871,-60.255123
S01457,-34.309197,-60.250142
S01458,-34.296672,-60.232376
S01459,-34.293086,-60.261053
S01460,-34.288156,-60.25483
S01461,-34.102046,-60.408072
S01462,-34.271301,-60.386984
S01463,-34.396843,-60.261361
S01464,-34.781107,-58.838645
S01465,-34.777507,-58.791853
S01466,-34.770697,-58.826682
S01467,-34.742731,-58.807274
S01468,-34.797771,-58.84674
S01469,-34.761526,-58.81668
S01470,-37.836108,-57.507104
S01471,-37.458379,-57.727973
S01472,-37.666814,-57.664825
S01473,-37.773107,-57.453123
S01474,-37.864249,-57.51786
S01475,-37.802599,-57.625789
S01476,-34.700862,-58.630752
S01477,-34.646767,-58.542926
S01478,-34.650067,-58.552533
S01479,-34.700753,-58.603664
S01480,-34.714119,-58.531948
S01481,-34.826906,-58.636014
S01482,-34.78343,-58.618208
S01483,-34.673769,-58.542561
S01484,-34.694699,-58.61078
S01485,-34.849165,-58.656852
S01486,-34.642058,-58.548022
S01487,-34.773901,-58.645798
S01488,-34.69283,-58.577686
S01489,-34.716755,-58.613581
S01490,-34.765117,-58.591002
S01491,-34.674094,-58.604033
S01492,-34.792298,-58.621739
S01493,-34.68824,-58.589464
S01494,-34.667633,-58.591267
S01495,-34.679829,-58.612721
S01496,-34.708522,-58.577237
S01497,-34.698097,-58.526447
S01498,-34.643489,-58.57712
S01499,-34.722758,-58.532708
S01500,-34.709024,-58.517656
S01501,-34.763272,-58.631841
S01502,-34.861711,-58.711256
S01503,-34.712906,-58.559862
S01504,-34.802499,-58.641093
S01505,-34.868678,-58.67945
S01506,-34.704626,-58.539308
S01507,-34.779334,-58.733072
S01508,-34.899841,-58.704879
S01509,-34.770113,-58.595728
S01510,-34.660857,-58.572732
S01511,-34.776857,-58.637094
S01512,-34.767444,-58.627896
S01513,-34.751276,-58.623806
S01514,-34.720862,-58.564902
S01515,-34.635991,-58.556302
S01516,-34.799726,-58.625384
S01517,-34.858847,-58.665454
S01518,-34.790147,-58.638185
S01519,-34.75722,-58.594576
S01520,-34.820567,-58.63654
S01521,-34.713321,-58.563325
S01522,-34.656017,-58.531925
S01523,-34.728495,-58.649724
S01524,-34.847699,-58.635328
S01525,-34.695404,-58.542057
S01526,-34.703058,-58.47491
S01527,-34.714936,-58.557309
S01528,-34.684167,-58.582589
S01529,-34.710532,-58.567065
S01530,-34.747475,-58.628762
S01531,-34.812004,-58.621506
S01532,-34.678606,-58.536247
S01533,-34.718739,-58.488012
S01534,-34.698022,-58.551667
S01535,-34.729484,-58.573644
S01536,-34.823913,-58.648515
S01537,-34.699984,-58.569409
S01538,-34.666874,-58.561947
S01539,-34.757139,-58.629357
S01540,-34.716226,-58.583341
S01541,-34.768994,-58.607578
S01542,-34.697306,-58.565101
S01543,-34.678018,-58.52693
S01544,-34.689487,-58.535746
S01545,-34.78253,-58.609396
S01546,-34.707562,-58.605906
S01547,-34.761983,-58.661919
S01548,-34.819722,-58.647519
S01549,-34.736314,-58.619496
S01550,-34.815457,-58.641346
S01551,-34.702738,-58.48967
S01552,-34.682645,-58.543844
S01553,-34.729726,-58.59165
S01554,-34.847246,-58.649366
S01555,-34.691931,-58.608855
S01556,-34.713138,-58.634226
S01557,-34.767788,-58.617709
S01558,-34.767691,-58.58899
S01559,-34.659745,-58.553081
S01560,-34.72619,-58.60618
S01561,-34.690992,-58.618791
S01562,-34.764276,-58.577034
S01563,-34.702519,-58.562031
S01564,-34.706203,-58.598802
S01565,-34.733718,-58.63439
S01566,-34.723427,-58.610669
S01567,-34.713285,-58.583749
S01568,-34.731553,-58.620857
S01569,-34.700181,-58.624986
S01570,-34.670911,-58.574441
S01571,-34.71575,-58.626336
S01572,-34.761308,-58.607511
S01573,-34.744362,-58.63759
S01574,-34.755119,-58.609127
S01575,-34.688005,-58.601331
S01576,-34.747514,-58.619102
S01577,-34.724341,-58.572792
S01578,-34.695792,-58.597323
S01579,-34.708046,-58.629554
S01580,-34.69749,-58.621521
S01581,-34.75951,-58.645457
S01582,-34.726192,-58.566226
S01583,-34.662436,-58.549199
S01584,-34.746278,-58.599836
S01585,-34.703697,-58.497165
S01586,-34.707418,-58.616358
S01587,-34.685686,-58.620137
S01588,-34.809912,-58.63289
S01589,-34.719934,-58.598081
S01590,-34.70241,-58.616099
S01591,-34.751275,-58.613483
S01592,-34.838361,-58.642975
S01593,-34.766259,-58.621152
S01594,-34.826588,-58.629644
S01595,-34.868063,-58.657249
S01596,-34.68919,-58.607477
S01597,-34.69587,-58.557563
S01598,-34.773201,-58.614671
S01599,-34.793618,-58.615874
S01600,-34.688297,-58.499272
S01601,-34.646737,-59.441653
S01602,-34.645781,-59.430025
S01603,-34.653444,-59.449019
S01604,-34.637263,-59.429835
S01605,-34.643245,-59.398601
S01606,-34.657116,-59.417416
S01607,-34.661956,-59.383504
S01608,-34.663958,-59.427649
S01609,-34.655133,-59.433274
S01610,-34.713056,-59.538278
S01611,-34.653186,-58.709839
S01612,-34.668855,-58.755943
S01613,-34.697358,-58.669896
S01614,-34.679318,-58.719865
S01615,-34.680672,-58.702108
S01616,-34.749966,-58.698429
S01617,-34.676097,-58.693279
S01618,-34.696133,-58.768348
S01619,-34.680557,-58.761094
S01620,-34.675331,-58.730857
S01621,-34.673888,-58.711179
S01622,-34.658179,-58.743315
S01623,-34.758503,-58.679843
S01624,-34.690744,-58.837785
S01625,-34.700106,-58.765444
S01626,-34.716414,-58.800733
S01627,-34.670022,-58.760608
S01628,-34.692735,-58.772993
S01629,-34.687989,-58.711554
S01630,-34.741053,-58.693454
S01631,-34.704402,-58.685572
S01632,-34.694176,-58.759306
S01633,-34.719965,-58.739557
S01634,-34.697068,-58.655932
S01635,-34.663749,-58.741041
S01636,-34.670234,-58.69913
S01637,-34.687112,-58.748807
S01638,-34.696928,-58.726098
S01639,-34.707339,-58.771392
S01640,-34.699234,-58.701935
S01641,-34.712118,-58.789687
S01642,-34.68028,-58.733882
S01643,-34.707414,-58.746928
S01644,-34.720341,-58.782226
S01645,-34.648908,-58.730035
S01646,-34.694335,-58.709199
S01647,-34.701844,-58.652931
S01648,-34.710386,-58.737894
S01649,-34.688119,-58.780855
S01650,-34.723743,-58.804262
S01651,-34.729633,-58.791472
S01652,-34.707244,-58.665453
S01653,-34.677535,-58.760475
S01654,-34.736067,-58.79416
S01655,-34.702622,-58.779553
S01656,-34.704167,-58.784585
S01657,-34.65313,-58.726252
S01658,-34.696176,-58.79578
S01659,-34.661353,-58.697856
S01660,-34.669399,-58.750303
S01661,-34.68404,-58.700804
S01662,-35.44176,-58.802637
S01663,-35.437393,-58.823148
S01664,-35.280425,-58.805107
S01665,-35.441453,-58.807049
S01666,-35.398499,-58.812809
